59 1.25917 1.48009 1.65603 1.78166 1.85315 1.86833 1.82675 1.72966 1.58001 
60 1.25523 1.47232 1.64467 1.76705 1.83574 1.84865 1.80539 1.70727 1.55728 
61 1.25134 1.46465 1.63346 1.75264 1.81857 1.82924 1.78433 1.6852 1.53487 
62 1.2475 1.45709 1.62241 1.73844 1.80164 1.8101 1.76356 1.66344 1.51277 
63 1.24372 1.44964 1.61152 1.72443 1.78495 1.79123 1.74309 1.64199 1.49099 
64 1.23999 1.4423 1.60078 1.71063 1.7685 1.77264 1.72292 1.62084 1.46952 
65 1.23631 1.43506 1.59021 1.69703 1.7523 1.75432 1.70303 1.60001 1.44836 
66 1.23269 1.42793 1.57978 1.68363 1.73633 1.73626 1.68344 1.57947 1.42751 
67 1.22913 1.42091 1.56951 1.67043 1.72059 1.71848 1.66414 1.55925 1.40697 
68 1.22561 1.41399 1.5594 1.65742 1.70509 1.70095 1.64513 1.53932 1.38674 
69 1.22215 1.40717 1.54943 1.64461 1.68983 1.68369 1.6264 1.5197 1.36681 
70 1.21874 1.40046 1.53962 1.632 1.67479 1.6667 1.60796 1.50037 1.34718 
71 1.21539 1.39385 1.52995 1.61957 1.65998 1.64996 1.5898 1.48133 1.32786 
72 1.21208 1.38734 1.52044 1.60734 1.6454 1.63347 1.57191 1.46259 1.30882 
73 1.20883 1.38093 1.51107 1.59529 1.63105 1.61725 1.5543 1.44413 1.29008 
74 1.20562 1.37462 1.50184 1.58344 1.61692 1.60127 1.53697 1.42596 1.27164 
75 1.20247 1.36841 1.49276 1.57176 1.603 1.58554 1.5199 1.40808 1.25347 
76 1.19937 1.36229 1.48382 1.56027 1.58931 1.57006 1.5031 1.39047 1.2356 
77 1.19631 1.35627 1.47503 1.54896 1.57583 1.55482 1.48657 1.37315 1.218 
78 1.1933 1.35035 1.46637 1.53783 1.56256 1.53982 1.47029 1.35609 1.20068 
79 1.19034 1.34452 1.45785 1.52687 1.54951 1.52506 1.45428 1.33931 1.18364 
80 1.18743 1.33879 1.44946 1.51609 1.53666 1.51054 1.43852 1.32279 1.16687 
81 1.18457 1.33314 1.44121 1.50549 1.52402 1.49625 1.42301 1.30654 1.15037 
82 1.18175 1.32759 1.43309 1.49505 1.51158 1.48219 1.40776 1.29055 1.13413 
83 1.17897 1.32212 1.4251 1.48478 1.49935 1.46835 1.39274 1.27482 1.11816 
84 1.17624 1.31675 1.41725 1.47468 1.48731 1.45474 1.37798 1.25934 1.10244 
85 1.17356 1.31146 1.40952 1.46474 1.47546 1.44135 1.36345 1.24412 1.08698 
86 1.17092 1.30626 1.40191 1.45497 1.46381 1.42818 1.34916 1.22914 1.07177 
87 1.16832 1.30114 1.39443 1.44535 1.45235 1.41523 1.3351 1.21441 1.05681 
88 1.16577 1.29611 1.38708 1.4359 1.44108 1.40249 1.32128 1.19992 1.0421 
89 1.16325 1.29116 1.37984 1.42659 1.43 1.38996 1.30768 1.18567 1.02763 
90 1.16078 1.2863 1.37273 1.41745 1.4191 1.37763 1.29431 1.17166 1.0134 
91 1.15835 1.28151 1.36573 1.40845 1.40838 1.36552 1.28116 1.15788 0.999413 
92 1.15596 1.27681 1.35885 1.39961 1.39784 1.3536 1.26823 1.14433 0.985655 
93 1.15362 1.27218 1.35209 1.39092 1.38748 1.34189 1.25552 1.13101 0.972128 
94 1.15131 1.26763 1.34544 1.38237 1.37729 1.33037 1.24303 1.11791 0.95883 
95 1.14904 1.26316 1.3389 1.37396 1.36728 1.31905 1.23074 1.10504 0.945756 
96 1.14681 1.25877 1.33248 1.3657 1.35743 1.30792 1.21866 1.09238 0.932906 
97 1.14461 1.25445 1.32616 1.35759 1.34776 1.29698 1.2068 1.07994 0.920275 
98 1.14246 1.2502 1.31996 1.34961 1.33825 1.28623 1.19513 1.06772 0.907861 
99 1.14034 1.24603 1.31386 1.34176 1.3289 1.27567 1.18367 1.0557 0.895662 
100 1.13826 1.24193 1.30786 1.33406 1.31972 1.26528 1.1724 1.0439 0.883675 
101 1.13621 1.2379 1.30197 1.32649 1.3107 1.25509 1.16134 1.0323 0.871897 
102 1.1342 1.23394 1.29619 1.31905 1.30184 1.24506 1.15046 1.0209 0.860327 
103 1.13223 1.23005 1.29051 1.31175 1.29313 1.23522 1.13978 1.00971 0.848961 
104 1.13029 1.22624 1.28492 1.30457 1.28458 1.22555 1.12929 0.998718 0.837798 
105 1.12839 1.22249 1.27944 1.29752 1.27618 1.21606 1.11899 0.987921 0.826834 
106 1.12652 1.2188 1.27406 1.2906 1.26793 1.20674 1.10887 0.977319 0.816069 
107 1.12468 1.21519 1.26877 1.28381 1.25984 1.19758 1.09894 0.96691 0.805499 
108 1.12288 1.21164 1.26359 1.27714 1.25189 1.1886 1.08919 0.956692 0.795123 
109 1.12111 1.20816 1.25849 1.27059 1.24409 1.17978 1.07962 0.946662 0.784939 
110 1.11938 1.20474 1.2535 1.26417 1.23643 1.17112 1.07023 0.936819 0.774944 
111 1.11767 1.20139 1.24859 1.25787 1.22892 1.16263 1.06101 0.927162 0.765138 
112 1.116 1.19809 1.24378 1.25168 1.22155 1.1543 1.05197 0.917687 0.755517 
113 1.11436 1.19487 1.23907 1.24562 1.21432 1.14612 1.04311 0.908394 0.746081 
114 1.11276 1.1917 1.23444 1.23967 1.20723 1.13811 1.03441 0.899281 0.736827 
115 1.11118 1.1886 1.2299 1.23384 1.20028 1.13025 1.02588 0.890346 0.727754 
116 1.10964 1.18556 1.22546 1.22812 1.19347 1.12255 1.01753 0.881587 0.71886 
117 1.10812 1.18258 1.2211 1.22252 1.18679 1.115 1.00934 0.873003 0.710144 
118 1.10664 1.17966 1.21683 1.21703 1.18025 1.10761 1.00131 0.864593 0.701604 
119 1.10519 1.17679 1.21265 1.21165 1.17384 1.10036 0.993452 0.856356 0.693239 
120 1.10377 1.17399 1.20855 1.20638 1.16756 1.09327 0.985754 0.848288 0.685048 
121 1.10237 1.17125 1.20454 1.20123 1.16142 1.08632 0.978219 0.840391 0.677028 
122 1.10101 1.16857 1.20062 1.19618 1.15541 1.07953 0.970843 0.832662 0.66918 
123 1.09968 1.16594 1.19678 1.19125 1.14953 1.07288 0.963628 0.825099 0.661501 
124 1.09837 1.16337 1.19302 1.18642 1.14377 1.06637 0.95657 0.817703 0.65399 
125 1.0971 1.16086 1.18935 1.1817 1.13815 1.06001 0.94967 0.810471 0.646647 
126 1.09585 1.1584 1.18576 1.17709 1.13265 1.0538 0.942926 0.803403 0.63947 
127 1.09463 1.15601 1.18225 1.17258 1.12728 1.04773 0.936337 0.796498 0.632458 
128 1.09344 1.15366 1.17883 1.16818 1.12203 1.04179 0.929902 0.789755 0.625611 
129 1.09228 1.15138 1.17549 1.16388 1.11691 1.03601 0.923621 0.783172 0.618927 
130 1.09115 1.14915 1.17223 1.15969 1.11192 1.03036 0.917492 0.776749 0.612405 
131 1.09005 1.14697 1.16905 1.1556 1.10704 1.02485 0.911516 0.770486 0.606045 
132 1.08897 1.14485 1.16595 1.15162 1.1023 1.01948 0.90569 0.76438 0.599845 
133 1.08792 1.14279 1.16293 1.14774 1.09767 1.01425 0.900015 0.758432 0.593805 
134 1.0869 1.14077 1.15999 1.14396 1.09316 1.00916 0.894489 0.752641 0.587925 
135 1.08591 1.13882 1.15713 1.14028 1.08878 1.0042 0.889112 0.747006 0.582203 
136 1.08494 1.13691 1.15434 1.1367 1.08452 0.999384 0.883883 0.741526 0.576639 
137 1.084 1.13507 1.15164 1.13323 1.08038 0.994701 0.878802 0.736202 0.571232 
138 1.08309 1.13327 1.14902 1.12985 1.07635 0.990154 0.873869 0.731031 0.565981 
139 1.0822 1.13153 1.14647 1.12658 1.07245 0.985742 0.869081 0.726014 0.560887 
140 1.08135 1.12984 1.144 1.1234 1.06867 0.981465 0.86444 0.72115 0.555948 
141 1.08052 1.1282 1.14161 1.12033 1.065 0.977322 0.859945 0.716439 0.551164 
142 1.07971 1.12662 1.13929 1.11735 1.06146 0.973313 0.855595 0.71188 0.546535 
143 1.07894 1.12509 1.13706 1.11447 1.05803 0.969438 0.85139 0.707473 0.54206 
144 1.07819 1.12361 1.13489 1.1117 1.05472 0.965695 0.847329 0.703217 0.537738 
145 1.07746 1.12218 1.13281 1.10902 1.05153 0.962085 0.843412 0.699112 0.53357 
146 1.07676 1.12081 1.1308 1.10644 1.04845 0.958608 0.839639 0.695158 0.529554 
147 1.07609 1.11949 1.12887 1.10395 1.04549 0.955262 0.836009 0.691353 0.525692 
148 1.07545 1.11822 1.12702 1.10157 1.04265 0.952049 0.832522 0.687699 0.521981 
149 1.07483 1.117 1.12524 1.09928 1.03992 0.948967 0.829178 0.684194 0.518422 
150 1.07424 1.11584 1.12353 1.09709 1.03731 0.946016 0.825976 0.680839 0.515015 
151 1.07367 1.11472 1.12191 1.095 1.03482 0.943197 0.822917 0.677633 0.511759 
152 1.07313 1.11366 1.12035 1.093 1.03244 0.940508 0.819999 0.674575 0.508655 
153 1.07262 1.11265 1.11888 1.0911 1.03018 0.93795 0.817224 0.671666 0.505701 
154 1.07214 1.11169 1.11747 1.0893 1.02803 0.935522 0.81459 0.668906 0.502898 
155 1.07167 1.11079 1.11615 1.0876 1.026 0.933225 0.812097 0.666294 0.500245 
156 1.07124 1.10993 1.1149 1.08599 1.02408 0.931058 0.809746 0.663829 0.497743 
157 1.07083 1.10913 1.11372 1.08448 1.02228 0.929021 0.807535 0.661513 0.495391 
158 1.07045 1.10837 1.11262 1.08306 1.02059 0.927114 0.805466 0.659344 0.493189 
159 1.07009 1.10767 1.11159 1.08174 1.01902 0.925337 0.803538 0.657323 0.491137 
160 1.06976 1.10702 1.11064 1.08052 1.01756 0.923689 0.80175 0.65545 0.489234 
161 1.06946 1.10642 1.10977 1.07939 1.01622 0.922171 0.800103 0.653723 0.487481 
162 1.06918 1.10587 1.10896 1.07836 1.01499 0.920783 0.798596 0.652144 0.485878 
163 1.06893 1.10538 1.10824 1.07743 1.01388 0.919523 0.79723 0.650713 0.484424 
164 1.0687 1.10493 1.10759 1.07659 1.01288 0.918394 0.796004 0.649428 0.483119 
165 1.0685 1.10453 1.10701 1.07584 1.01199 0.917393 0.794918 0.64829 0.481964 
166 1.06833 1.10419 1.1065 1.0752 1.01122 0.916522 0.793973 0.647299 0.480958 
167 1.06818 1.1039 1.10608 1.07465 1.01057 0.915779 0.793167 0.646455 0.480101 
168 1.06805 1.10365 1.10572 1.07419 1.01002 0.915166 0.792502 0.645758 0.479393 
169 1.06796 1.10346 1.10544 1.07383 1.0096 0.914683 0.791977 0.645208 0.478834 
170 1.06789 1.10332 1.10524 1.07357 1.00928 0.914328 0.791592 0.644804 0.478424 
171 1.06784 1.10323 1.10511 1.0734 1.00908 0.914102 0.791347 0.644547 0.478164 
172 1.06782 1.1032 1.10505 1.07333 1.009 0.914005 0.791242 0.644437 0.478052 
173 1.06783 1.10321 1.10507 1.07335 1.00903 0.914037 0.791277 0.644474 0.478089 
174 1.06786 1.10327 1.10516 1.07347 1.00917 0.914199 0.791452 0.644657 0.478275 
175 1.06792 1.10339 1.10533 1.07369 1.00942 0.914489 0.791767 0.644988 0.478611 
176 1.068 1.10355 1.10557 1.074 1.0098 0.914908 0.792222 0.645465 0.479095 
177 1.06811 1.10377 1.10589 1.07441 1.01028 0.915457 0.792817 0.646088 0.479728 
178 1.06825 1.10404 1.10628 1.07491 1.01088 0.916134 0.793552 0.646859 0.480511 
179 1.06841 1.10436 1.10675 1.07551 1.01159 0.916941 0.794428 0.647776 0.481442 
180 1.0686 1.10473 1.10729 1.0762 1.01242 0.917877 0.795443 0.648841 0.482523 
181 1.06881 1.10515 1.1079 1.07699 1.01336 0.918942 0.796599 0.650052 0.483753 
182 1.06905 1.10562 1.10859 1.07788 1.01442 0.920137 0.797895 0.65141 0.485132 
183 1.06932 1.10614 1.10936 1.07886 1.01559 0.921461 0.799332 0.652916 0.486661 
184 1.06961 1.10671 1.11019 1.07994 1.01688 0.922914 0.800909 0.654568 0.488339 
185 1.06992 1.10734 1.11111 1.08112 1.01828 0.924497 0.802626 0.656368 0.490167 
186 1.07027 1.10802 1.1121 1.08239 1.01979 0.926209 0.804484 0.658315 0.492144 
187 1.07064 1.10874 1.11316 1.08376 1.02142 0.928051 0.806483 0.66041 0.494271 
188 1.07103 1.10952 1.1143 1.08522 1.02317 0.930023 0.808623 0.662653 0.496548 
189 1.07145 1.11035 1.11551 1.08678 1.02502 0.932125 0.810904 0.665043 0.498975 
190 1.0719 1.11123 1.1168 1.08844 1.027 0.934357 0.813326 0.667581 0.501553 
191 1.07238 1.11217 1.11817 1.09019 1.02909 0.93672 0.815889 0.670268 0.504281 
192 1.07287 1.11315 1.1196 1.09204 1.03129 0.939213 0.818594 0.673102 0.507159 
193 1.0734 1.11419 1.12112 1.09399 1.03361 0.941836 0.82144 0.676085 0.510188 
194 1.07395 1.11527 1.12271 1.09603 1.03605 0.94459 0.824428 0.679217 0.513368 
195 1.07453 1.11641 1.12438 1.09817 1.0386 0.947475 0.827559 0.682498 0.5167 
196 1.07514 1.11761 1.12612 1.10041 1.04127 0.950491 0.830832 0.685928 0.520183 
197 1.07577 1.11885 1.12793 1.10275 1.04405 0.953639 0.834247 0.689507 0.523817 
198 1.07643 1.12014 1.12983 1.10518 1.04696 0.956918 0.837806 0.693237 0.527604 
199 1.07711 1.12149 1.1318 1.10771 1.04997 0.96033 0.841507 0.697116 0.531543 
200 1.07782 1.12289 1.13384 1.11034 1.05311 0.963873 0.845352 0.701146 0.535635 
201 1.07856 1.12434 1.13597 1.11307 1.05636 0.96755 0.849341 0.705326 0.53988 
202 1.07932 1.12585 1.13816 1.1159 1.05973 0.971359 0.853474 0.709658 0.544278 
203 1.08011 1.1274 1.14044 1.11883 1.06322 0.975301 0.857752 0.714141 0.54883 
204 1.08093 1.12901 1.14279 1.12185 1.06682 0.979377 0.862175 0.718776 0.553537 
205 1.08177 1.13068 1.14522 1.12498 1.07055 0.983587 0.866743 0.723563 0.558398 
206 1.08264 1.13239 1.14773 1.1282 1.07439 0.987931 0.871457 0.728503 0.563415 
207 1.08354 1.13416 1.15032 1.13153 1.07835 0.992411 0.876317 0.733597 0.568587 
208 1.08447 1.13598 1.15298 1.13495 1.08243 0.997025 0.881324 0.738845 0.573916 
209 1.08542 1.13786 1.15573 1.13848 1.08663 1.00178 0.886479 0.744247 0.579401 
210 1.0864 1.13979 1.15855 1.1421 1.09096 1.00666 0.891782 0.749804 0.585044 
211 1.08741 1.14177 1.16145 1.14583 1.0954 1.01169 0.897233 0.755517 0.590845 
212 1.08844 1.14381 1.16443 1.14966 1.09997 1.01685 0.902834 0.761386 0.596805 
213 1.0895 1.14591 1.16749 1.1536 1.10465 1.02215 0.908584 0.767413 0.602925 
214 1.0906 1.14805 1.17063 1.15763 1.10947 1.02759 0.914485 0.773598 0.609205 
215 1.09171 1.15026 1.17385 1.16177 1.1144 1.03316 0.920538 0.779941 0.615646 
216 1.09286 1.15251 1.17715 1.16602 1.11946 1.03888 0.926742 0.786443 0.622248 
217 1.09403 1.15483 1.18053 1.17037 1.12464 1.04474 0.9331 0.793106 0.629014 
218 1.09524 1.1572 1.184 1.17482 1.12995 1.05074 0.939612 0.79993 0.635944 
219 1.09647 1.15962 1.18754 1.17938 1.13538 1.05689 0.946278 0.806917 0.643038 
220 1.09773 1.16211 1.19117 1.18405 1.14094 1.06317 0.9531 0.814067 0.650298 
221 1.09902 1.16465 1.19489 1.18882 1.14663 1.06961 0.960079 0.82138 0.657725 
222 1.10034 1.16725 1.19868 1.1937 1.15245 1.07618 0.967216 0.82886 0.665319 
223 1.10169 1.1699 1.20257 1.19869 1.1584 1.08291 0.974511 0.836505 0.673083 
224 1.10307 1.17261 1.20653 1.20379 1.16448 1.08978 0.981966 0.844319 0.681017 
225 1.10447 1.17539 1.21059 1.209 1.17069 1.0968 0.989583 0.852301 0.689122 
226 1.10591 1.17822 1.21473 1.21432 1.17703 1.10397 0.997362 0.860453 0.6974 
227 1.10738 1.18111 1.21895 1.21976 1.1835 1.11129 1.0053 0.868777 0.705852 
228 1.10888 1.18406 1.22327 1.2253 1.19011 1.11876 1.01341 0.877273 0.71448 
229 1.1104 1.18707 1.22767 1.23096 1.19686 1.12638 1.02169 0.885944 0.723284 
230 1.11196 1.19014 1.23216 1.23674 1.20374 1.13416 1.03013 0.894791 0.732268 
231 1.11356 1.19328 1.23674 1.24263 1.21076 1.1421 1.03874 0.903815 0.741431 
232 1.11518 1.19647 1.24141 1.24863 1.21792 1.15019 1.04752 0.913018 0.750776 
233 1.11683 1.19973 1.24618 1.25476 1.22521 1.15844 1.05647 0.922402 0.760304 
234 1.11852 1.20305 1.25103 1.261 1.23266 1.16685 1.0656 0.931968 0.770018 
235 1.12024 1.20644 1.25598 1.26737 1.24024 1.17543 1.0749 0.941717 0.779918 
236 1.12199 1.20989 1.26103 1.27385 1.24797 1.18417 1.08438 0.951653 0.790007 
237 1.12378 1.21341 1.26617 1.28046 1.25584 1.19307 1.09404 0.961777 0.800287 
238 1.12559 1.21699 1.27141 1.28719 1.26387 1.20214 1.10388 0.972091 0.81076 
239 1.12745 1.22064 1.27674 1.29405 1.27204 1.21138 1.11391 0.982596 0.821427 
240 1.12933 1.22435 1.28217 1.30103 1.28036 1.22079 1.12412 0.993295 0.832291 
