6 0.833858 0.431382 -0.869287 
7 0.954888 0.779875 -0.1723 
8 1.01078 0.940799 0.149547 
9 1.04081 1.02729 0.322528 
10 1.05765 1.07576 0.419463 
11 1.06635 1.10081 0.469576 
12 1.06905 1.10859 0.485132 
13 1.06635 1.10081 0.469576 
14 1.05765 1.07576 0.419463 
15 1.04081 1.02729 0.322528 
16 1.01078 0.940799 0.149547 
17 0.954888 0.779875 -0.1723 
18 0.833858 0.431382 -0.869287 
